,F_ligand_id,F_smiles,F_PDB,H_ligand_id,H_smiles,H_PDB,F_affinity_type,F_affinity_value,F_affinity_unit,F_affinity_link,H_affinity_type,H_affinity_value,H_affinity_unit,H_affinity_link,pubmed_H,pubmed_F,same_study
2399,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,59M,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)CF)cc(CC(F)(F)F)s2,5DDA,IC50,82.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddb,IC50,1653.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dda,26288158,26288158,True
2400,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,59M,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)CF)cc(CC(F)(F)F)s2,5DDA,IC50,82.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDB,IC50,1653.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dda,26288158,26288158,True
2401,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,59M,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)CF)cc(CC(F)(F)F)s2,5DDA,IC50,82.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddb,IC50,1653.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDA,26288158,26288158,True
2402,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,59M,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)CF)cc(CC(F)(F)F)s2,5DDA,IC50,82.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDB,IC50,1653.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDA,26288158,26288158,True
2403,59V,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)(F)F)cc(CC(F)(F)F)s2,5DDC,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,IC50,92.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddc,IC50,82.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddb,26288158,26288158,True
2404,59V,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)(F)F)cc(CC(F)(F)F)s2,5DDC,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,IC50,92.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDC,IC50,82.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddb,26288158,26288158,True
2405,59V,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)(F)F)cc(CC(F)(F)F)s2,5DDC,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,IC50,92.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddc,IC50,82.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDB,26288158,26288158,True
2406,59V,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)(F)F)cc(CC(F)(F)F)s2,5DDC,59Q,c12c(c(ncn1)N1CCN(CC1)c1sc(nn1)C(F)F)cc(CC(F)(F)F)s2,5DDB,IC50,92.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDC,IC50,82.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDB,26288158,26288158,True
2407,5A0,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CC(F)F)s2,5DDE,59X,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CCF)s2,5DDD,IC50,65.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dde,IC50,260.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddd,26288158,26288158,True
2408,5A0,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CC(F)F)s2,5DDE,59X,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CCF)s2,5DDD,IC50,65.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDE,IC50,260.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ddd,26288158,26288158,True
2409,5A0,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CC(F)F)s2,5DDE,59X,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CCF)s2,5DDD,IC50,65.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dde,IC50,260.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDD,26288158,26288158,True
2410,5A0,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CC(F)F)s2,5DDE,59X,c12c(c(ncn1)N1CCN(CC1)C1=NCC(S1)(C)C)cc(CCF)s2,5DDD,IC50,65.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDE,IC50,260.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DDD,26288158,26288158,True
2411,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DN3,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,Kd,3770.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dn3,IC50,11.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2412,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DPV,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,IC50,11.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DPV,IC50,11.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2413,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DPV,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,Kd,250.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DPV,IC50,11.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2414,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DN3,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,Kd,3770.0,nM,http://www.bindingmoad.org/pdbrecords/index/5dn3,Kd,250.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2415,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DPV,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,IC50,11.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DPV,Kd,250.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2416,5DN,OC(=O)c1cc(c2cccc(Br)c2)nc2c(F)cccc12,5DPV,SKE,OC(=O)c1cc(c2cccc(Br)c2)nc2ccccc12,5DR6,Kd,250.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DPV,Kd,250.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5DR6,27339427,27339427,True
2417,5DZ,C(=O)(O)[C@H](N)Cc1cc(C(=O)O)nn1c1ccc(F)cc1,5VIH,5E0,C(=O)(O)[C@H](N)Cc1cc(C(=O)O)nn1c1ccccc1,5DEX,Ki,32.20000076293945,nM,http://www.bindingmoad.org/pdbrecords/index/5vih,Ki,22.600000381469727,nM,http://www.bindingmoad.org/pdbrecords/index/5dex,28760974,28760974,True
5920,5FU,Fc1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCF,UMP,c1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCD,Ki,98000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2QCF,IC50,400000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcd,18184586,18184586,True
5921,5FU,Fc1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCF,UMP,c1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCD,IC50,320000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcf,IC50,400000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcd,18184586,18184586,True
8505,5FU,Fc1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCF,U5P,c1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCN,Ki,98000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=2QCF,IC50,10000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcn,18184586,18184586,True
8506,5FU,Fc1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCF,U5P,c1c(=O)[nH]c(=O)n(c1)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O,2QCN,IC50,320000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcf,IC50,10000.0,nM,http://www.pdbbind-cn.org/quickpdb.php?quickpdb=2qcn,18184586,18184586,True
12111,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,30.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,410.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12112,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,EC50,55.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,410.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12113,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,1000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,410.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12114,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,EC50,200.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,410.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12115,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,19.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,410.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12116,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,30.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,38.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ek3,26642377,26642377,True
12117,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,EC50,55.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,38.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ek3,26642377,26642377,True
12118,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,1000.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,38.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ek3,26642377,26642377,True
12119,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,EC50,200.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,38.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ek3,26642377,26642377,True
12120,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,19.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,IC50,38.0,nM,http://www.bindingmoad.org/pdbrecords/index/5ek3,26642377,26642377,True
12121,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,IC50,30.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,EC50,83.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
12122,5PF,C1CCCCC1[C@H](O)C[C@H]1c2c(F)cccc2c2n1cnc2,5EK4,5PK,C1CCCCC1[C@H](O)C[C@H]1c2ccccc2c2n1cnc2,5EK3,EC50,55.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK4,EC50,83.0,nM,http://www.bindingdb.org/jsp/dbsearch/PrimarySearch_pdbids.jsp?pdbids_submit=Search&pdbids=5EK3,26642377,26642377,True
